LAMMPS data file via write_data, version 11 Aug 2017, timestep = 420000

3000 atoms
2 atom types

0.0000000000000000e+00 3.5700000000000003e+01 xlo xhi
0.0000000000000000e+00 3.5700000000000003e+01 ylo yhi
0.0000000000000000e+00 3.5700000000000003e+01 zlo zhi

Masses

1 1
2 1.755

Pair Coeffs # chik/wolf

1 1085.15 2.94704 28.8261 16800 0.2 0.2
2 3876.94 3.92606 0 3.4232e+06 0.2 0.2

Atoms # charge

625 1 -3.3126932729999998e+00 4.1364418983212898e+00 1.9779575355533545e+00 2.2467707075199411e-01 1 1 1
916 1 -3.3126932729999998e+00 5.4875068018871176e-01 2.3153086890173555e+00 2.8140020938920203e+00 0 1 1
1258 1 -3.3126932729999998e+00 1.7939655615062053e+00 9.4532931601540604e-01 4.4297551330168377e+00 1 2 0
1290 1 -3.3126932729999998e+00 2.3746493474371380e+00 3.0143936441293073e-01 2.0701745914915670e+00 0 1 0
2732 2 6.6253865459999997e+00 4.3481932896223929e+00 4.3038973508613509e-01 1.0614800994715405e+00 1 0 0
2404 2 6.6253865459999997e+00 1.0675393841749921e+00 7.8509365285660859e-01 2.8041313198042195e+00 1 0 -1
251 1 -3.3126932729999998e+00 3.4086450069813923e+00 2.9108117371375095e+00 4.3248026443724488e+00 1 2 1
161 1 -3.3126932729999998e+00 1.2080487175105475e-03 2.4183273229502304e-02 2.1038542949896337e+00 1 2 1
1736 1 -3.3126932729999998e+00 6.7305971569843570e-01 3.2447523060273782e+00 5.2163687998191746e+00 -1 2 0
1480 1 -3.3126932729999998e+00 4.0611945962515792e+00 9.3174958821297205e-01 6.3210399759060030e+00 2 2 0
2943 2 6.6253865459999997e+00 3.7668605787500384e+00 2.0265473398550400e+00 7.6540441667262025e+00 1 2 -1
2828 2 6.6253865459999997e+00 3.0319504286564554e+00 6.0523724281508096e-01 5.2519203251295075e+00 1 2 0
1956 1 -3.3126932729999998e+00 1.1206109370071687e-01 1.7887994542513008e+00 7.8858318985136586e+00 1 1 0
1100 1 -3.3126932729999998e+00 2.3251163113972493e+00 2.7853506164700681e+00 7.0887183680108432e+00 2 1 2
56 1 -3.3126932729999998e+00 2.6879282634028963e+00 8.7646603822644042e-01 8.4174925540897281e+00 1 1 0
2287 2 6.6253865459999997e+00 2.1947793621651743e+00 3.5031737659528766e+00 4.9433045392917787e+00 0 2 -2
86 1 -3.3126932729999998e+00 3.3634488980081967e+00 2.7173054171854756e+00 1.2411273783421281e+01 1 2 0
1484 1 -3.3126932729999998e+00 1.9334254116698020e+00 3.0101331970611938e+00 9.9342837205129424e+00 1 2 0
2237 2 6.6253865459999997e+00 1.2308466269784444e+00 1.4427972604160713e+00 9.1911180000035859e+00 0 1 1
2248 2 6.6253865459999997e+00 2.0538574353576671e+00 3.1002195058665105e+00 1.1470756442929909e+01 1 0 1
1806 1 -3.3126932729999998e+00 1.0611976118744157e+00 2.7763840815263556e+00 1.3101809426413521e+01 2 1 1
1159 1 -3.3126932729999998e+00 2.0880478629930815e-01 1.2092468832673113e+00 1.0452724516939343e+01 1 1 0
697 1 -3.3126932729999998e+00 8.3739881641722858e-01 3.0839622555004609e-01 1.5542387827451471e+01 0 1 0
1472 1 -3.3126932729999998e+00 9.8022150664260543e-01 3.1589049443516095e+00 1.7596580085099106e+01 3 2 -2
1948 1 -3.3126932729999998e+00 3.8588558071787480e+00 4.3153030542021575e+00 1.6704168832802196e+01 1 1 -1
2364 2 6.6253865459999997e+00 9.8720712523181731e-01 3.2052205198073325e+00 1.6176018228624461e+01 0 1 0
1042 1 -3.3126932729999998e+00 2.3665534376970370e+00 1.9261270133742678e+00 1.6387534537249142e+01 1 2 -1
2628 2 6.6253865459999997e+00 2.3457245249062804e+00 4.7948080767450768e-01 1.5908972347044008e+01 1 0 -1
2813 2 6.6253865459999997e+00 3.3482455473323589e+00 2.8439887881520134e+00 1.7519591914382463e+01 1 3 0
1065 1 -3.3126932729999998e+00 1.2392448466498756e+00 4.2088517261211509e+00 1.5237758811741566e+01 1 0 -2
795 1 -3.3126932729999998e+00 3.1299522887136026e+00 4.0480795028740610e+00 1.8976814668107714e+01 0 1 -2
451 1 -3.3126932729999998e+00 1.0826013950367401e+00 7.4852801676525627e-01 2.0245564492771411e+01 1 3 1
1554 1 -3.3126932729999998e+00 3.5255158418370427e+00 3.2778590263235104e-02 2.1305253451338022e+01 2 2 1
671 1 -3.3126932729999998e+00 4.3211860388950551e+00 1.7836485965078612e+00 1.7900563155491529e+01 -1 1 -1
1751 1 -3.3126932729999998e+00 2.5597081387230971e+00 2.6355315136852564e+00 2.6454187774968137e+01 1 1 -2
2340 2 6.6253865459999997e+00 2.0453234131659457e+00 3.7591144592180821e+00 2.4580830593550104e+01 0 3 1
1626 1 -3.3126932729999998e+00 1.0795653863645389e+00 2.6893072269469989e+00 2.4056650453356578e+01 1 0 0
2994 2 6.6253865459999997e+00 1.6321623017097768e+00 1.2233447100008481e+00 2.6602879328332801e+01 2 3 -1
1985 1 -3.3126932729999998e+00 3.7736971034158246e+00 2.6703591597817593e+00 2.2326537831868400e+01 -1 1 -2
26 1 -3.3126932729999998e+00 3.2902278218994572e+00 4.4623929598084029e+00 2.3982709390658730e+01 -1 2 1
1357 1 -3.3126932729999998e+00 2.9108433079799414e+00 5.0143425522544260e-01 2.7499644443135242e+01 1 0 -1
1857 1 -3.3126932729999998e+00 4.1105259109807148e+00 4.0947235597103360e-01 2.9902066112053717e+01 2 0 -2
385 1 -3.3126932729999998e+00 1.1248574609978583e-01 1.5781028552203380e+00 2.6826716646260632e+01 1 1 -1
2939 2 6.6253865459999997e+00 3.9058536048252002e+00 1.6257050020965316e+00 3.4465150789932345e+01 1 0 -1
115 1 -3.3126932729999998e+00 4.2082739340770807e+00 4.4479422366826161e-03 3.5114822912647668e+01 0 1 -1
1547 1 -3.3126932729999998e+00 2.9520136551177463e+00 2.8538888852586051e+00 3.3922147428928355e+01 2 1 0
1367 1 -3.3126932729999998e+00 8.0950832833042707e-01 7.6491664170475326e-01 3.2013792484415021e+01 2 2 0
2246 2 6.6253865459999997e+00 3.1248005524081659e+00 4.3782709965598450e+00 3.4284299831194424e+01 0 1 -2
524 1 -3.3126932729999998e+00 3.2526631995271575e+00 8.0709751831556069e+00 3.4097970123740207e+00 1 1 0
1893 1 -3.3126932729999998e+00 3.7159121573703591e-01 7.1704971060736664e+00 3.5708618420720533e+00 1 0 -1
1760 1 -3.3126932729999998e+00 1.9928292431152086e+00 5.3599264722410815e+00 4.4138723158240278e+00 0 1 0
2816 2 6.6253865459999997e+00 1.2638099965908114e+00 6.6191610102847580e+00 4.8265926615255141e+00 0 2 0
1561 1 -3.3126932729999998e+00 1.2511499428505493e+00 7.2733026594829759e+00 6.6469087662107498e+00 3 0 0
2317 2 6.6253865459999997e+00 1.7051752768727535e+00 8.7274265663744703e+00 7.3606806627424177e+00 0 2 0
1681 1 -3.3126932729999998e+00 1.8549005780742607e+00 4.8346569412281424e+00 1.1661440263418591e+01 1 2 0
1268 1 -3.3126932729999998e+00 5.2306391208712964e-02 6.4410521050915106e+00 1.1501365243043775e+01 2 1 -2
1900 1 -3.3126932729999998e+00 2.6772884580422014e+00 7.4669807935656642e+00 1.1528746848333149e+01 0 3 1
