LAMMPS data file via write_data, version 11 Aug 2017, timestep = 3710000

9100 atoms
3 atom types

2.0993844855070805e+00 4.7630615514480979e+01 xlo xhi
-1.2694624212372396e+00 5.0999462421232742e+01 ylo yhi
-1.3051549916426808e+00 5.1035154991634776e+01 zlo zhi

Masses

1 1
2 1.755
3 2.5054

Pair Coeffs # chik/wolf

1 1120.53 2.89274 26.1321 16800 0.2 0.2
2 2797.98 4.40732 0 3.4232e+06 0.2 0.2
3 21633 3.2562 0 16800 0.2 0.2

Atoms # charge

1755 1 -3.9473930460000002e+00 4.9547827368487649e+00 8.1161725927135464e-01 4.9551286761703279e+00 1 -7 6
7950 3 5.6832105019999997e+00 2.8377439740019819e+00 8.9068142997540800e-01 4.1367740677725005e+00 0 -6 4
6285 2 6.7375744539999998e+00 2.8350658420908172e+00 1.4516450245910577e+00 1.3107358877460036e+00 2 -6 5
8670 3 5.6832105019999997e+00 6.7056969981498735e+00 2.1185367935591524e+00 4.7927562215356865e+00 3 -6 6
257 1 -3.9473930460000002e+00 3.4109204033802012e+00 2.3996703110095750e+00 2.4958847816842589e+00 2 -6 5
836 1 -3.9473930460000002e+00 4.0635196312564901e+00 8.3609609916979277e-01 4.7951207514658534e-01 0 -7 8
4075 1 -3.9473930460000002e+00 7.3386951334388799e+00 2.1422869944603580e+00 2.6172370538525236e-01 2 -6 6
6939 2 6.7375744539999998e+00 7.4557127173284696e+00 3.1222562938382161e+00 1.4802819873021864e+00 2 -6 6
7593 2 6.7375744539999998e+00 4.4370283854950330e+00 -2.4148448423757074e-01 -6.3085873409513482e-01 1 -6 5
4217 1 -3.9473930460000002e+00 6.0610914488282850e+00 3.8752970656356238e+00 1.8809514586442986e+00 2 -5 7
8037 3 5.6832105019999997e+00 3.9971098651822858e+00 4.0402862562036912e+00 1.0344514009620105e+00 0 -8 6
2716 1 -3.9473930460000002e+00 5.8937878449505874e+00 4.3138954162490348e+00 4.5194926236946573e+00 0 -7 6
7283 2 6.7375744539999998e+00 6.7707056087073028e+00 1.6454306798520388e+00 -1.0531499687675878e+00 2 -6 6
4428 1 -3.9473930460000002e+00 2.1863612690710417e+00 2.5811345701287554e+00 3.4530995446742052e-01 2 -8 4
3385 1 -3.9473930460000002e+00 5.8619618995670368e+00 1.6241834922554732e-01 -1.1082676009466446e+00 1 -8 6
2982 1 -3.9473930460000002e+00 6.8730207016324103e+00 -1.2033915293205966e+00 3.3142354271456531e+00 2 -7 5
4488 1 -3.9473930460000002e+00 8.0762508334146617e+00 2.4810524038343167e+00 2.8586912298606100e+00 1 -8 6
6461 2 6.7375744539999998e+00 8.2302109282763976e+00 -8.2611628824405525e-01 4.0061468459196350e+00 1 -6 5
1675 1 -3.9473930460000002e+00 9.1733612419374140e+00 3.8643277058008740e-02 2.9772526714520646e+00 0 -7 6
7658 2 6.7375744539999998e+00 1.3182111081114664e+01 -7.4781973341382102e-01 4.7770266719237160e+00 1 -7 5
5383 1 -3.9473930460000002e+00 1.3210952056875957e+01 9.0520277986365949e-01 4.6343697977854399e+00 1 -5 7
1478 1 -3.9473930460000002e+00 1.3066110300128582e+01 1.1735635279867269e+00 2.0273026925100832e+00 0 -7 5
7242 2 6.7375744539999998e+00 9.4568411077984464e+00 1.5946086029262605e+00 2.8787071164533788e+00 2 -7 5
496 1 -3.9473930460000002e+00 1.0289426465722459e+01 1.8754581480113699e+00 1.5566067765771283e+00 1 -7 7
3998 1 -3.9473930460000002e+00 1.0317823343920436e+01 1.9706813511610974e+00 4.2286861449488500e+00 2 -7 6
7740 3 5.6832105019999997e+00 1.1439917979796398e+01 -3.4831514482108006e-01 1.3191963501616555e+00 2 -7 6
4313 1 -3.9473930460000002e+00 1.2524373953991532e+01 3.2787088284009505e+00 3.8720024048272084e+00 2 -8 5
5902 2 6.7375744539999998e+00 1.0969881702297924e+01 3.3840902100682646e+00 4.3992030409076293e+00 1 -5 5
8840 3 5.6832105019999997e+00 1.0493313210003734e+01 3.8616576266495892e+00 4.1369651951438002e-01 1 -6 7
6188 2 6.7375744539999998e+00 1.3357978417108498e+01 1.9136891241803857e+00 3.3971748764884788e+00 1 -7 4
4732 1 -3.9473930460000002e+00 1.3256112277596140e+01 9.4886980091731843e-01 -1.0014519257113943e+00 1 -6 3
