LAMMPS data file via write_data, version 11 Aug 2017, timestep = 2510000

9000 atoms
3 atom types

-2.4612137849806786e+00 5.2591213784963671e+01 xlo xhi
-6.1014946757545374e-02 5.0191014946739713e+01 ylo yhi
2.5109315160635859e+00 4.7619068483928316e+01 zlo zhi

Masses

1 1
2 1.755
3 1.437

Pair Coeffs # chik/wolf

1 1120.53 2.89274 26.1321 16800 0.2 0.2
2 2797.98 4.40732 0 3.4232e+06 0.2 0.2
3 1476.9 3.4075 0 16800 0.2 0.2

Atoms # charge

1384 1 -3.5019617880000000e+00 1.4414913571044323e+01 4.9479557701149730e+00 7.6849228401920753e+00 -1 0 -1
848 1 -3.5019617880000000e+00 1.5087714821583191e+01 8.7011598550378461e-02 6.4678921805710790e+00 0 0 -1
4608 1 -3.5019617880000000e+00 1.1975311331046660e+01 5.7743549200722235e+00 8.0091990213770607e+00 1 0 -1
5392 1 -3.5019617880000000e+00 1.5874805037630995e+01 3.7644800953313120e+00 5.9342504218362659e+00 2 1 0
1479 1 -3.5019617880000000e+00 -2.4503409214920882e+00 1.0856143002794866e+01 5.5286647935831699e+00 0 0 -2
8494 3 2.2836791359999999e+00 -1.6125450617161896e+00 9.3501925930255716e+00 3.6471554777633490e+00 0 1 -1
6980 2 6.7375744539999998e+00 2.0990923227084588e+00 6.6986574354891051e+00 4.8036054897517584e+00 1 0 -1
4435 1 -3.5019617880000000e+00 3.1253556000840899e-01 1.0814036498258673e+01 2.9874622021368715e+00 0 0 0
3454 1 -3.5019617880000000e+00 1.8217091548264586e+00 6.9168478245121481e+00 3.2084853678283314e+00 -1 0 0
6445 2 6.7375744539999998e+00 8.8657586256973220e-01 1.1277435268316397e+01 4.4045425175321711e+00 -1 0 0
4831 1 -3.5019617880000000e+00 2.4441067125219194e+00 1.0873457399034878e+01 4.8336597539696502e+00 1 1 -1
5897 2 6.7375744539999998e+00 3.1548709251135509e+00 9.5987847721229382e+00 5.5275062398561152e+00 1 1 -1
3282 1 -3.5019617880000000e+00 7.8698920342779921e-02 1.0490346532504724e+01 5.6600681297834461e+00 0 0 -1
2563 1 -3.5019617880000000e+00 2.3396131977877648e+00 8.1714209898636572e+00 5.3698265367436733e+00 0 1 -1
8204 3 2.2836791359999999e+00 5.2191966187967953e-02 8.1290063546519438e+00 6.2513344528585346e+00 -4 5 0
6607 2 6.7375744539999998e+00 -1.2376662911167633e+00 1.0899651106298110e+01 6.5578507638696317e+00 1 1 -1
3544 1 -3.5019617880000000e+00 3.3300707932231832e+00 9.8338676273728645e+00 7.1229421139258138e+00 1 1 -1
1101 1 -3.5019617880000000e+00 -1.2789767275176376e+00 1.2388258016780449e+01 7.2395527824451946e+00 0 1 0
1188 1 -3.5019617880000000e+00 -1.8527219503571224e+00 7.4160959439156304e+00 5.1256302967609599e+00 1 0 -2
3097 1 -3.5019617880000000e+00 -1.3260620717504110e+00 9.7064823697966975e+00 7.6678964115235759e+00 0 0 -1
8487 3 2.2836791359999999e+00 3.4308913871060165e+00 7.0137743592171544e+00 7.8713738088663012e+00 2 1 4
6158 2 6.7375744539999998e+00 6.8571561690039733e+00 6.8275983230920856e+00 3.2849480357094905e+00 1 0 -2
1590 1 -3.5019617880000000e+00 6.6498394411002888e+00 8.2303154891309021e+00 3.8946637860510620e+00 0 1 -2
7052 2 6.7375744539999998e+00 5.8553576088086565e+00 9.6602190029062402e+00 3.9414087125992614e+00 1 0 -2
5035 1 -3.5019617880000000e+00 6.7158300834681288e+00 1.0871594999455464e+01 4.6569624428223939e+00 0 1 -1
4741 1 -3.5019617880000000e+00 4.5741497191597809e+00 9.5149472835585396e+00 4.8133469269833569e+00 1 0 -1
7021 2 6.7375744539999998e+00 7.4934598179296668e+00 1.1205774083269279e+01 6.0647922266488390e+00 0 0 -2
4101 1 -3.5019617880000000e+00 7.7865017838152433e+00 9.7974269449577296e+00 6.8430327589757836e+00 2 0 -1
1066 1 -3.5019617880000000e+00 6.3217417932986315e+00 1.1796200549863126e+01 6.9913401467581471e+00 0 0 -2
290 1 -3.5019617880000000e+00 5.4906064807009729e+00 8.8903208118471930e+00 7.8197236925786218e+00 1 1 -1
7136 2 6.7375744539999998e+00 8.8711445967954177e+00 6.6143790499928015e+00 7.8260567587719700e+00 0 0 -1
1527 1 -3.5019617880000000e+00 8.8582188069770567e+00 1.1935980540175127e+01 5.8780347007245126e+00 0 1 -1
6362 2 6.7375744539999998e+00 7.0205629743448554e+00 8.9833002238749593e+00 8.0269504508494816e+00 1 0 -1
5341 1 -3.5019617880000000e+00 1.5523938450075295e+01 6.9065473067515883e+00 2.8533060870499103e+00 1 -1 0
8768 3 2.2836791359999999e+00 1.0162131168310877e+01 1.0229020715986412e+01 6.6503586597914817e+00 2 -1 -1
8511 3 2.2836791359999999e+00 1.3342550246292994e+01 7.4089479447823656e+00 3.1469215582690766e+00 4 0 3
3411 1 -3.5019617880000000e+00 1.4372563802640325e+01 8.7822197852903408e+00 4.7742355036004511e+00 1 -1 -1
3094 1 -3.5019617880000000e+00 1.2326134051572113e+01 1.0021659636648987e+01 5.9008183251397348e+00 0 1 -2
6260 2 6.7375744539999998e+00 1.3419684103181691e+01 8.8748558678336273e+00 6.1350426786499277e+00 0 2 -1
4736 1 -3.5019617880000000e+00 1.2640208101751231e+01 7.4236750314306192e+00 6.1403147870528176e+00 1 1 -1
709 1 -3.5019617880000000e+00 1.0111335557568323e+01 7.1817381588995870e+00 6.9356262008903293e+00 0 -1 0
1406 1 -3.5019617880000000e+00 1.4377625384524485e+01 8.8407168120698607e+00 7.4677670686813347e+00 1 1 -2
7557 2 6.7375744539999998e+00 1.1655649024427353e+01 7.2117223869498313e+00 7.4074852289799642e+00 1 2 -1
6118 2 6.7375744539999998e+00 1.3228488570725808e+01 1.2385738572050053e+01 7.9385673060600510e+00 -1 1 -1
5827 2 6.7375744539999998e+00 1.5025160058404406e+01 1.2331075868053045e+01 5.3065236384966470e+00 0 1 -1
1699 1 -3.5019617880000000e+00 1.4224792243375166e+01 1.2392588493069249e+01 6.6994950282776307e+00 0 0 -1
7815 3 2.2836791359999999e+00 1.1838473966467408e+01 1.1551347304936071e+01 4.2180564068823321e+00 -1 -1 1
3447 1 -3.5019617880000000e+00 1.4050479792767192e+01 1.2493653738360102e+01 3.9920712369459084e+00 0 0 -3
2252 1 -3.5019617880000000e+00 1.5808314770759001e+01 1.0910452604813681e+01 5.1025986703610080e+00 -1 1 -1
6498 2 6.7375744539999998e+00 1.5866075790049251e+01 9.4017855190631323e+00 4.4894554106453093e+00 -1 -1 0
5408 2 6.7375744539999998e+00 -2.2794149536724011e+00 1.8274963691211401e+01 6.2964379101680343e+00 0 0 -2
3565 1 -3.5019617880000000e+00 8.1487349877510651e-01 1.2838321191216121e+01 4.6075242809381391e+00 0 2 -1
1824 1 -3.5019617880000000e+00 2.1143552654755471e+00 1.4704412841854365e+01 3.2402036916057404e+00 1 1 -1
6616 2 6.7375744539999998e+00 1.5903951894572552e+00 1.4263531275270058e+01 4.6634257209681156e+00 1 1 -1
2804 1 -3.5019617880000000e+00 5.5905054697738299e-01 1.5486698406731849e+01 5.1112659789949655e+00 2 0 0
5761 2 6.7375744539999998e+00 -9.5942160366675067e-01 1.5620305831885492e+01 5.6608370927314660e+00 0 0 -1
3156 1 -3.5019617880000000e+00 -1.3370237819785813e+00 1.7207133615503512e+01 5.6043890387124726e+00 -1 0 -1
3669 1 -3.5019617880000000e+00 2.7012317247787081e+00 1.4112838341882854e+01 5.8410945531071974e+00 1 1 -1
6763 2 6.7375744539999998e+00 3.2882820368972174e+00 1.8267542037100792e+01 4.7862236610756357e+00 1 0 -1
2009 1 -3.5019617880000000e+00 3.1325558144624379e+00 1.7212314429324426e+01 5.9846707134159480e+00 0 1 -1
770 1 -3.5019617880000000e+00 2.3826177518104092e+00 1.7799596873038535e+01 3.5299228088786228e+00 -1 0 0
3949 1 -3.5019617880000000e+00 -1.9964740359234585e+00 1.4866596898643273e+01 4.6964379971186272e+00 1 0 -1
3279 1 -3.5019617880000000e+00 -1.0645595169182756e+00 1.5066234444002323e+01 7.1397970624374034e+00 1 2 0
7235 2 6.7375744539999998e+00 3.0069318961563294e+00 1.7296853058453109e+01 7.5682046681252686e+00 1 0 -2
6325 2 6.7375744539999998e+00 3.0210567314878496e+00 1.4181443903512996e+01 7.4870303947741839e+00 1 0 -1
3863 1 -3.5019617880000000e+00 3.1563626284321549e+00 1.5736441934839929e+01 8.0376495069636960e+00 0 0 -1
7985 3 2.2836791359999999e+00 2.6574923506640413e-01 1.7773249198875863e+01 3.7834551527850526e+00 -2 0 3
6270 2 6.7375744539999998e+00 -1.3942448481488059e+00 1.3775205792747863e+01 8.0689658231939205e+00 2 0 -2
4754 1 -3.5019617880000000e+00 -2.3204873119134275e+00 1.7957652864157829e+01 7.8740232326706812e+00 1 1 -1
2436 1 -3.5019617880000000e+00 1.5574925604737579e+00 1.7830643757515777e+01 8.1145277039037396e+00 0 -1 -2
8927 3 2.2836791359999999e+00 4.8832997245577072e+00 1.2694590642182916e+01 5.3021575124361897e+00 3 3 1
8579 3 2.2836791359999999e+00 7.1703464113931581e+00 1.2932374584446794e+01 3.3988022469439585e+00 1 2 1
4776 1 -3.5019617880000000e+00 4.6875666754106327e+00 1.3264673660022936e+01 3.0434987460009353e+00 1 1 -2
8665 3 2.2836791359999999e+00 4.3974195589594602e+00 1.5246822836305096e+01 4.2086507028836344e+00 -1 -2 0
946 1 -3.5019617880000000e+00 7.2685252675202694e+00 1.7874854681064171e+01 3.4126027642799759e+00 -1 0 -1
5291 1 -3.5019617880000000e+00 6.6069114556908541e+00 1.6893821056729653e+01 5.6273776345860727e+00 0 1 0
1578 1 -3.5019617880000000e+00 6.3723106734770170e+00 1.4317688881016551e+01 5.3816948107515437e+00 -1 0 -1
791 1 -3.5019617880000000e+00 8.7841460547782759e+00 1.5538464607352868e+01 5.7229415191695203e+00 0 0 -1
7123 2 6.7375744539999998e+00 7.2285750723425508e+00 1.5475241263676015e+01 6.1114702639750762e+00 1 0 0
8577 3 2.2836791359999999e+00 9.2984632285161783e+00 1.7693389256514873e+01 6.0295105275930592e+00 0 2 -4
5924 2 6.7375744539999998e+00 6.3884436110524714e+00 1.8151592446821240e+01 4.6406958367672040e+00 0 1 -2
2157 1 -3.5019617880000000e+00 7.0811083894995210e+00 1.5678111463496503e+01 7.6811004495316704e+00 -1 -1 -2
223 1 -3.5019617880000000e+00 4.8318748819833681e+00 1.8310805749978339e+01 4.3243428706736351e+00 0 -1 -2
2932 1 -3.5019617880000000e+00 4.4352646949528527e+00 1.3343375688308134e+01 7.6978462832574222e+00 1 1 -1
1940 1 -3.5019617880000000e+00 4.0939448809840346e+00 1.8347852247635664e+01 8.1208803210810565e+00 0 0 -1
2370 1 -3.5019617880000000e+00 5.7084262313064649e+00 1.6047678938580290e+01 2.5424561692191610e+00 1 0 -1
8919 3 2.2836791359999999e+00 9.8901314157094067e+00 1.5308046723939290e+01 3.1237073442577552e+00 0 1 1
4833 1 -3.5019617880000000e+00 1.1650806713441208e+01 1.2771936644356684e+01 7.6664032949600589e+00 0 1 -1
8150 3 2.2836791359999999e+00 1.0146862462193885e+01 1.3820901268649575e+01 6.2329353021685847e+00 2 2 0
2974 1 -3.5019617880000000e+00 1.2552175117742312e+01 1.7634341991438752e+01 3.8736509970268496e+00 1 0 -1
589 1 -3.5019617880000000e+00 1.1836780767954892e+01 1.5302937250763994e+01 4.5675764988660275e+00 0 1 -1
7030 2 6.7375744539999998e+00 1.2425244625773074e+01 1.6677626025590733e+01 5.1628592587892115e+00 1 -1 -2
830 1 -3.5019617880000000e+00 1.3956007085579394e+01 1.6449163383009083e+01 5.6761540344258252e+00 0 0 -3
1417 1 -3.5019617880000000e+00 1.1586137470126209e+01 1.7525179563279167e+01 6.2911587573422896e+00 1 0 -1
6552 2 6.7375744539999998e+00 1.5587737361766756e+01 1.6790442367233819e+01 5.6773932128148861e+00 0 0 -1
8939 3 2.2836791359999999e+00 1.3575351363911281e+01 1.4672464993806200e+01 3.2627828773728496e+00 2 1 -4
7302 2 6.7375744539999998e+00 1.1633256796341497e+01 1.7565536103580808e+01 7.9228526805887149e+00 0 0 -1
8620 3 2.2836791359999999e+00 1.4314759726249697e+01 1.5756167196956762e+01 8.1053543590450374e+00 0 -2 -2
2572 1 -3.5019617880000000e+00 1.5791593354423096e+01 1.8370889653317235e+01 5.7282583506406368e+00 0 0 -1
5767 2 6.7375744539999998e+00 1.1722611584146883e+01 1.8328476614701653e+01 2.6568461512724006e+00 -1 0 0
8106 3 2.2836791359999999e+00 -3.8364528243318841e-01 2.1483886436992822e+01 3.0451517764436193e+00 2 -1 -4
8658 3 2.2836791359999999e+00 -1.1923128321746113e-01 2.4961222632253733e+01 6.5346313946089793e+00 1 -5 -1
5239 1 -3.5019617880000000e+00 -9.8710173695837478e-01 1.9269493447786292e+01 2.8074098918653747e+00 -1 0 -1
4491 1 -3.5019617880000000e+00 -2.1647287767339507e+00 2.4755582639369134e+01 4.9419869678780888e+00 1 0 -2
395 1 -3.5019617880000000e+00 -2.0329956930161730e+00 2.3222051035992308e+01 2.7194163682484449e+00 1 0 -1
722 1 -3.5019617880000000e+00 1.8044016309503084e+00 2.1456577312699430e+01 3.7229330580538473e+00 0 1 0
1181 1 -3.5019617880000000e+00 -1.4221980679098540e+00 2.2140522564018344e+01 4.9115788644906644e+00 1 0 -1
6458 2 6.7375744539999998e+00 2.0991083986237813e+00 2.1163782717776137e+01 5.2858564859564918e+00 0 1 -1
4704 1 -3.5019617880000000e+00 2.9386785765149357e+00 1.9793743471177656e+01 5.3018585308771620e+00 2 0 -1
3969 1 -3.5019617880000000e+00 2.9983212830845396e+00 2.2369545857842674e+01 5.8648258396834620e+00 1 -1 -2
2620 1 -3.5019617880000000e+00 7.1993970511439676e-01 2.1103580404373957e+01 6.1664520489134471e+00 1 -1 0
7323 2 6.7375744539999998e+00 -9.1163479949969650e-01 2.1207020256886828e+01 6.1616253325428083e+00 2 0 0
140 1 -3.5019617880000000e+00 -1.5289225840954930e+00 1.9713313520447304e+01 6.2304807377474720e+00 1 0 -2
4037 1 -3.5019617880000000e+00 -1.3169171744640231e+00 2.1941457383841627e+01 7.5884477136397903e+00 0 1 -2
6925 2 6.7375744539999998e+00 -2.4542625937697884e+00 2.3325409937139749e+01 4.2674448284644706e+00 0 0 0
3177 1 -3.5019617880000000e+00 3.3541302614539550e+00 2.4920648984043321e+01 5.7616601181355271e+00 0 0 -1
4452 1 -3.5019617880000000e+00 6.8838630415498852e+00 1.9465430087260788e+01 5.3465684662433066e+00 1 0 0
2810 1 -3.5019617880000000e+00 6.5404468075142486e+00 2.3263684680193439e+01 3.3010388531811605e+00 0 -1 -1
7541 2 6.7375744539999998e+00 6.6708993928312381e+00 2.3987954579659338e+01 4.7163383286747305e+00 1 0 -1
911 1 -3.5019617880000000e+00 8.1846323693521867e+00 2.3688783355334319e+01 5.2691312951817117e+00 -1 0 -1
5524 2 6.7375744539999998e+00 9.0018504713213474e+00 2.2418842731024281e+01 5.7649270931605763e+00 0 -1 -2
2055 1 -3.5019617880000000e+00 5.4973962983394911e+00 2.3493977919274570e+01 5.7328527391253639e+00 0 0 -1
6557 2 6.7375744539999998e+00 3.9734095307946600e+00 2.3527881694584867e+01 6.2502237919935588e+00 0 1 -1
4916 1 -3.5019617880000000e+00 7.8436838263988005e+00 2.1543666309235750e+01 6.5615456190036108e+00 1 0 -1
6913 2 6.7375744539999998e+00 7.0899328438570866e+00 2.0148921817647643e+01 6.7654028002129687e+00 0 1 0
4386 1 -3.5019617880000000e+00 5.6620132408502482e+00 2.0370376927128721e+01 7.5319262466611425e+00 1 0 -1
3656 1 -3.5019617880000000e+00 4.0981865982022265e+00 2.3416573354622141e+01 7.8907906546396669e+00 1 0 -1
3970 1 -3.5019617880000000e+00 8.1938851643296076e+00 1.9365381563268983e+01 7.6610304319973617e+00 1 0 0
4027 1 -3.5019617880000000e+00 9.5536966626904789e+00 2.1554807407380139e+01 4.4977408914557406e+00 1 -1 -2
8553 3 2.2836791359999999e+00 6.2457165183172165e+00 2.2939038632155569e+01 7.9379451325798565e+00 2 -4 0
8176 3 2.2836791359999999e+00 8.1362635990783509e+00 2.0220068711673825e+01 3.0574031481139023e+00 0 2 -2
5317 1 -3.5019617880000000e+00 1.0253058369506601e+01 2.2652843404368088e+01 6.7013598410106292e+00 0 0 0
1813 1 -3.5019617880000000e+00 1.4866603039187389e+01 2.2542940045746892e+01 3.3893964605766240e+00 0 0 -2
2555 1 -3.5019617880000000e+00 1.2316577111724630e+01 2.1714210225298039e+01 3.8938197235210463e+00 -1 0 -2
5641 2 6.7375744539999998e+00 1.0847433913784750e+01 2.1271828709723664e+01 3.4336506801047291e+00 0 0 -2
261 1 -3.5019617880000000e+00 1.1020089241068003e+01 1.9649558218222431e+01 3.3111541825817161e+00 1 0 -1
5620 2 6.7375744539999998e+00 1.3476402604431163e+01 2.2810978951563868e+01 4.1824419743306374e+00 -1 0 -1
8244 3 2.2836791359999999e+00 1.4067282985293375e+01 1.9571216825906223e+01 4.3379861802301853e+00 -1 0 -2
3184 1 -3.5019617880000000e+00 1.3937326439181764e+01 2.2804090167279796e+01 5.6993660539081370e+00 1 0 -1
6963 2 6.7375744539999998e+00 1.4181442043785648e+01 2.3031876258313527e+01 7.2640046244195018e+00 1 -1 -2
4995 1 -3.5019617880000000e+00 1.4388122628959398e+01 2.4511792433055600e+01 7.6477942776988357e+00 0 0 -1
3388 1 -3.5019617880000000e+00 1.2833098987991088e+01 2.4286934792964097e+01 3.9894223219140086e+00 0 0 1
334 1 -3.5019617880000000e+00 1.5461958952584588e+01 2.2180703849980716e+01 7.7703624271005927e+00 -1 1 -1
4786 1 -3.5019617880000000e+00 1.2683766848474887e+01 2.2565194657844881e+01 7.8988222078625983e+00 0 0 -2
7457 2 6.7375744539999998e+00 1.1060357335793750e+01 2.2866232378316564e+01 8.0498319043263784e+00 1 0 -3
1434 1 -3.5019617880000000e+00 -1.3820758162378259e+00 6.2082068719683481e-01 1.2491041077772401e+01 1 2 -1
3230 1 -3.5019617880000000e+00 1.8889912675899394e+00 2.1501407657233318e+00 1.1798719923293069e+01 0 2 -2
135 1 -3.5019617880000000e+00 1.8249141790342112e+00 2.9400588730632222e+00 9.2571143399702578e+00 0 1 0
2647 1 -3.5019617880000000e+00 -2.3700400895786844e-01 1.6633297650139698e+00 1.0334349962983271e+01 1 0 -1
6164 2 6.7375744539999998e+00 9.5756522325902171e-01 2.7221848773199193e+00 1.0656706862486992e+01 1 1 -2
5998 2 6.7375744539999998e+00 3.0605288882730513e+00 3.9139185442919624e+00 8.8897831338901039e+00 -1 0 0
1870 1 -3.5019617880000000e+00 2.5254799146020401e-01 4.1917323228483880e+00 1.0933789292438252e+01 1 -1 -1
7536 2 6.7375744539999998e+00 -1.5400443759289750e+00 8.7499354628213555e-01 1.0922146844619675e+01 1 1 -1
6298 2 6.7375744539999998e+00 -7.0980938489457102e-01 4.7087316787575011e+00 1.2183065065291295e+01 0 0 -1
3995 1 -3.5019617880000000e+00 -2.1540365308595200e+00 4.1473569136873945e+00 1.1770196893328579e+01 1 0 -1
2228 1 -3.5019617880000000e+00 -8.5566262323180542e-02 3.8994847550037388e+00 1.3389111731997792e+01 1 0 -1
4341 1 -3.5019617880000000e+00 3.4312503190166579e+00 4.8358828753960124e+00 1.0185692900104637e+01 1 -1 -2
4694 1 -3.5019617880000000e+00 3.6495626957784193e+00 5.1261650073996385e+00 1.2785821629445804e+01 2 -1 -3
1999 1 -3.5019617880000000e+00 4.9371542154029839e+00 2.0266291228720862e-01 8.7304203767509616e+00 0 1 -1
8290 3 2.2836791359999999e+00 6.1724349832298202e+00 4.6271879228950619e+00 8.2706596025153374e+00 4 -1 1
5982 2 6.7375744539999998e+00 3.7113533243103438e+00 5.8726772615691987e+00 1.1399401046606487e+01 -1 1 -2
5328 1 -3.5019617880000000e+00 8.3440671820108232e+00 9.2510903354650686e-01 1.2806109871322802e+01 0 0 -1
8211 3 2.2836791359999999e+00 6.9527139772698892e+00 2.7992463344103045e+00 1.2057918429411707e+01 -1 2 1
5560 2 6.7375744539999998e+00 8.9517044968010833e+00 2.3238846240659267e-01 1.1496348940250220e+01 0 0 -2
8603 3 2.2836791359999999e+00 3.9216255852761481e+00 2.6117488363030787e+00 1.2345147589263057e+01 1 -1 -2
2098 1 -3.5019617880000000e+00 6.6764961090799790e+00 5.1816389982621294e+00 1.2821128752520480e+01 0 0 -1
4663 1 -3.5019617880000000e+00 5.2350514409108841e+00 1.6969761313342329e+00 1.0746259615458937e+01 1 1 -1
7268 2 6.7375744539999998e+00 6.7071431625783209e+00 5.7324905139248088e+00 1.1339429085927975e+01 1 0 0
279 1 -3.5019617880000000e+00 6.9001816221229468e+00 4.4546635194810600e+00 1.0392727365164816e+01 -1 1 -1
4527 1 -3.5019617880000000e+00 8.6981816929716658e+00 1.4103589624556769e+00 1.0376645493939897e+01 1 1 -1
7260 2 6.7375744539999998e+00 5.2311196444350285e+00 1.7236309131017422e+00 9.1306765621942088e+00 1 0 -1
2850 1 -3.5019617880000000e+00 6.7989217379048679e+00 1.9676487010862891e+00 8.6320624652756983e+00 1 0 -1
4429 1 -3.5019617880000000e+00 9.1283030579301574e+00 3.1090034975826653e+00 8.3902772589438399e+00 0 0 1
390 1 -3.5019617880000000e+00 4.3965674098014524e+00 2.9681329792532298e+00 8.5596902347049486e+00 0 0 0
7767 2 6.7375744539999998e+00 8.3515848553816436e+00 1.7584859580455570e+00 8.8224382063065754e+00 1 1 0
1294 1 -3.5019617880000000e+00 1.0543366671250201e+01 3.7788133298288575e+00 1.3713248806456342e+01 -1 0 -1
